      TNOW              PSI               THETA             PHI               OMEGA1            OMEGA2            OMEGA3            VCX               VCY               VCZ               XC                YC                ZC                XP                YP                ZP                VPX               VPY               VPZ               OMEGAX            OMEGAY            OMEGAZ            FX/WGT            FY/WGT            FZ/WGT            FN/WGT            FT/WGT            XMU               VS                ALPHA             MODE  
         2.1750000       -66.9289004         1.4250482        67.7296299         8.3856569        -1.9029192       -15.3800817         0.0125009        -0.1292251        -0.3875114         0.0909082         0.1567988         0.0118047         0.0531732         0.1301240         0.0000000         0.0263560        -0.0302347         0.0000000         8.3856569        14.9406487        -4.1164344        -0.2957103         0.3392284         1.8006503         1.8006503         0.4500227         0.2499223         0.0401096         2.2877624      sliding
         2.1800000       -67.6537674         1.4630366        68.4413171         6.3811157        -0.9874588       -20.8376920         0.0646568        -0.0727063        -0.2968002         0.0913673         0.1571566         0.0100433         0.0451337         0.1622407         0.0000000         0.0075601        -0.0086188         0.0000000         6.3811157        20.6106214        -3.2228515        -0.7064697         0.8053978         4.3016227         4.3016227         1.0713380         0.2490544         0.0114647         2.2908533      sliding
         2.1850000       -68.8939309         1.4821353        69.6722752         0.5672845        -0.6061248       -25.3465147         0.0977934        -0.0041471        -0.0264572         0.0917842         0.1573651         0.0091538         0.0815560         0.2028680         0.0000000         0.0000084         0.0010457         0.0000000         0.5672845        25.1932890        -2.8480491        -0.0117150        -1.4592658         8.0765580         8.0765580         1.4593128         0.1806850         0.0010458        -1.5788241      sliding
         2.1900000       -70.1970294         1.4676940        70.9663544        -5.7869242        -0.8282185       -21.7629104         0.0690993         0.0572739         0.2693499         0.0922461         0.1572985         0.0098266         0.1333400         0.1791545         0.0000000        -0.0001865         0.0004081         0.0000000        -5.7869242        21.5621021        -3.0636528         0.2176589        -0.4762581         5.1162867         5.1162867         0.5236384         0.1023474         0.0004487        -1.1421209      sliding
         2.1950000       -70.9914698         1.4310806        71.7499747        -8.3309251        -1.2533675       -16.0653633         0.0198029         0.0950978         0.3854177         0.0926536         0.1570933         0.0115258         0.1367730         0.1431727         0.0000000        -0.0006223        -0.0009229         0.0000000        -8.3309251        15.7342703        -3.4784433         0.2144511         0.3180222         2.0625198         2.0625198         0.3835719         0.1859725         0.0011131         0.9775088      sliding
         2.2000000       -71.4341219         1.3876317        72.1798757        -8.8693753        -1.5585086       -12.3327278        -0.0181787         0.1099652         0.4066565         0.0931014         0.1568191         0.0135272         0.1267025         0.1256238         0.0000000        -0.0051219        -0.0100128         0.0000000        -8.8693753        11.8425583        -3.7787480         0.1130859         0.2210716         0.9971846         0.9971846         0.2483165         0.2490176         0.0112468         1.0979633      sliding
         2.2050000       -71.7086318         1.3434806        72.4404544        -8.7246046        -1.7184240       -10.0657430        -0.0443691         0.1099014         0.3955752         0.0935730         0.1564869         0.0155406         0.1171943         0.1177860         0.0000000        -0.0119933        -0.0256843         0.0000000        -8.7246046         9.4195307        -3.9426646         0.0643422         0.1377932         0.6086794         0.6086794         0.1520753         0.2498446         0.0283465         1.1339383      sliding
         2.2100000       -71.8982000         1.3008319        72.6153665        -8.3046931        -1.8186930        -8.6230380        -0.0622371         0.1055227         0.3717536         0.0940495         0.1561169         0.0174623         0.1097531         0.1141975         0.0000000        -0.0174816        -0.0394965         0.0000000        -8.3046931         7.8256747        -4.0525601         0.0446068         0.1007807         0.4409631         0.4409631         0.1102112         0.2499330         0.0431924         1.1541031      sliding
         2.2150000       -72.0402858         1.2606549        72.7422449        -7.7496240        -1.8938793        -7.6579577        -0.0749248         0.1002107         0.3421247         0.0945247         0.1557195         0.0192487         0.1040014         0.1126014         0.0000000        -0.0213722        -0.0489592         0.0000000        -7.7496240         6.7146002        -4.1406810         0.0359650         0.0823882         0.3596470         0.3596470         0.0898960         0.2499562         0.0534207         1.1591997      sliding
         2.2200000       -72.1535158         1.2234671        72.8397856        -7.1147616        -1.9582127        -6.9869830        -0.0843206         0.0949604         0.3095820         0.0949957         0.1553003         0.0208788         0.0994746         0.1120188         0.0000000        -0.0239682        -0.0535872         0.0000000        -7.1147616         5.9032051        -4.2195613         0.0323968         0.0724315         0.3174321         0.3174321         0.0793465         0.2499637         0.0587032         1.1502111      sliding
         2.2250000       -72.2480739         1.1895986        72.9181975        -6.4247396        -2.0188868        -6.5074226        -0.0915079         0.0900389         0.2755074         0.0954607         0.1548626         0.0223420         0.0958276         0.1119819         0.0000000        -0.0255027        -0.0535024         0.0000000        -6.4247396         5.2892262        -4.2949434         0.0317405         0.0665888         0.2951088         0.2951088         0.0737667         0.2499644         0.0592697         1.1259907      sliding
